"FundingOrgName","ProjectReference","LeadROName","Department","ProjectCategory","PISurname","PIFirstName","PIOtherNames","PI ORCID iD","StudentSurname","StudentFirstName","StudentOtherNames","Student ORCID iD","Title","StartDate","EndDate","AwardPounds","ExpenditurePounds","Region","Status","GTRProjectUrl","ProjectId","FundingOrgId","LeadROId","PIId"
"Horizon Europe Guarantee","EP/X03674X/1","Queen Mary University of London","Politics","Fellowship","Bazurli","Raffaele","","http://orcid.org/0000-0003-1975-1317",,,,"","SPIMEC: Sanctuary Policies for Irregular Migrants in European Cities","01/02/2023","31/01/2025","190380",,"London","Active","http://gtr.ukri.org/projects?ref=EP/X03674X/1","2C656B71-4C6D-4B3F-92B2-0722093A12A0","240CEBFD-1052-4EAC-88DF-D88A163D61C8","1060F625-A74C-4896-9E14-A578B83AA015","529C1C10-ED20-4E5E-8D8D-459ABAF9ED01"
"Horizon Europe Guarantee","EP/X025136/1","University of Southampton","Sch of Ocean and Earth Science","Research Grant","Naveira Garabato","Alberto","","",,,,"","Generation of the ocean's permanent pycnocline in the ice-covered Southern Ocean","30/09/2022","29/09/2027","3015139",,"South East","Active","http://gtr.ukri.org/projects?ref=EP/X025136/1","2DD2B0A3-7CD1-475E-BFC7-07C9A90E35DA","240CEBFD-1052-4EAC-88DF-D88A163D61C8","64EDCEB7-556D-4890-9582-FD894F98C10D","1E3C3384-6612-489D-A157-1809733C5B31"
"Horizon Europe Guarantee","10108808","UNIVERSITY OF SURREY",,"EU-Funded","Jackson","Tim","","",,,,"","MAPS - Models, Assessment, and Policies for Sustainability","31/05/2024","30/05/2028","437867",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10108808","2A714888-F2AE-4D35-AE25-089B19EB68BF","240CEBFD-1052-4EAC-88DF-D88A163D61C8","C09A5587-13A3-4145-B890-838D12F4A2E1","445EC113-C03F-4C2B-9EF2-AF6C6DA84EB1"
"Horizon Europe Guarantee","EP/X027465/1","Imperial College London","Chemistry","Fellowship","Chen","Ziming","","http://orcid.org/0000-0001-5008-3498",,,,"","Correlation Between Charge Carrier Dynamics and Device Properties in Working Quasi-Two-Dimensional Perovskite Light-Emitting Diodes","30/09/2022","29/09/2024","204031",,"London","Active","http://gtr.ukri.org/projects?ref=EP/X027465/1","2BB8D66B-E0B9-44E5-9FC4-08C41DAAF068","240CEBFD-1052-4EAC-88DF-D88A163D61C8","4FC4CBFD-9E7C-4518-BB16-852553236FE1","86E6F31B-4624-434D-BEF4-3E785EA95DDD"
"Horizon Europe Guarantee","EP/Y024265/1","King's College London","Geography","Research Grant","Meehan","Katie","","",,,,"","Plumbing poverty: insecure access, shutoffs, and the social infrastructures of water in Europe and the USA","31/08/2023","30/08/2028","1679159",,"London","Active","http://gtr.ukri.org/projects?ref=EP/Y024265/1","501E2FC5-51D0-4238-A69A-07F77322DFBB","240CEBFD-1052-4EAC-88DF-D88A163D61C8","1ECBCFF6-5785-4627-91AC-34132C9C759C","B4E81AB6-2977-49F8-916B-0C5358DBCA8D"
"Horizon Europe Guarantee","10041196","UNIVERSITY OF HUDDERSFIELD",,"EU-Funded","Edgecock","Rob","","",,,,"","RADOV (RADiation harvesting of bioactive peptides from egg prOteins and their integration in adVanced functional products)","31/08/2022","30/08/2026","154047",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10041196","35FBE6EB-9EEA-4CE6-B694-08255F5F0029","240CEBFD-1052-4EAC-88DF-D88A163D61C8","FA2CD4EC-DAC5-4612-89A6-5BC93F5A884F","597C9F2F-3B6D-4477-8C15-A6F35C63B3BD"
"Horizon Europe Guarantee","10043441","UNIVERSITY OF STIRLING(THE)",,"EU-Funded","Subke","Jens-Arne","","",,,,"","SmartAqua4FuturE - SAFE","01/11/2022","31/10/2026","438321",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10043441","4C0E6F91-55B4-4246-BE0D-076DC3678968","240CEBFD-1052-4EAC-88DF-D88A163D61C8","30F8B66C-5893-41B2-BDA1-AE35413CC14A","EDF765A9-BC3C-4C1E-B345-B2361216767E"
"Horizon Europe Guarantee","EP/Z002931/1","University of Cambridge","Haematology","Fellowship","Ma","Wenjuan","","http://orcid.org/0009-0004-3642-0493",,,,"","Controlling metabolic fluxes for better human haematopoietic stem cell function","31/08/2024","30/08/2026","206085",,"East of England","Active","http://gtr.ukri.org/projects?ref=EP/Z002931/1","5749F653-60FE-44BA-A91C-086ECFB22C91","240CEBFD-1052-4EAC-88DF-D88A163D61C8","8C59383D-467C-4A3E-AF65-4B3F82FD1E27","B175D346-0D3D-4744-BB70-6DE9B1082634"
"Horizon Europe Guarantee","10044780","UNIVERSITY OF HULL",,"EU-Funded","Cohen","Judith","","",,,,"","BUILDING A SUSTAINABLE EUROPEAN INNOVATION PLATFORM TOENHANCE THE REPURPOSING OF MEDICINES FOR ALL -REMEDI4ALL","31/08/2022","30/08/2027","922056",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10044780","665C3940-CED9-4F0C-B83B-082DBF85BBBE","240CEBFD-1052-4EAC-88DF-D88A163D61C8","0703A095-2C21-467F-AD22-7C18150211FD","62A6B6E7-36B2-4B2D-BD63-060FA681A0D4"
"Horizon Europe Guarantee","10072967","PROCESSORS & GROWERS RESEARCH ORGANISATION",,"EU-Funded","Judge","Chris","","",,,,"","Breeding European Legumes for Increased Sustainability","30/09/2023","29/09/2028","47392",,"East of England","Active","http://gtr.ukri.org/projects?ref=10072967","52841471-B2C6-4873-9073-06E130C2AF83","240CEBFD-1052-4EAC-88DF-D88A163D61C8","591494C5-61DE-4939-BC3E-578E201B6027","EF41CA2E-93BF-4D98-8A54-64079C161ABB"
"Horizon Europe Guarantee","EP/Z002052/1","Plymouth University","Research and Innovation","Research Grant","Nelson","Iola","","",,,,"","FUTURES 2024-25: IMAGINING TOMORROWS TOGETHER","31/03/2024","31/01/2026","199643",,"South West","Active","http://gtr.ukri.org/projects?ref=EP/Z002052/1","778078B2-9997-4B85-9710-077DB8448982","240CEBFD-1052-4EAC-88DF-D88A163D61C8","6C52FA7B-3451-48B8-B2F5-B08CEEB1C4EB","4A0906A0-CECF-4DB0-8B7C-D1BDEFBA415D"
"Horizon Europe Guarantee","EP/Y016815/1","University of Cambridge","MRC Cognition and Brain Sciences Unit","Fellowship","Henson","Richard","","",,,,"","FastMap-IMPACT: Brain mechanisms of rapid language learning: an Investigation of Memory in Patients and Ageing with Consolidation Theory","31/08/2024","30/08/2026","187096",,"East of England","Active","http://gtr.ukri.org/projects?ref=EP/Y016815/1","5F08E608-FA50-4619-BF51-06D81712A8B5","240CEBFD-1052-4EAC-88DF-D88A163D61C8","8C59383D-467C-4A3E-AF65-4B3F82FD1E27","2D2EC865-8F8F-4CE8-AD97-6B8E6B6BE5C6"
"Horizon Europe Guarantee","EP/X042383/1","Imperial College London","Chemistry","Research Grant","Schumann","Benjamin","","http://orcid.org/0000-0001-5504-0147",,,,"","GlycOTag - Precision Tools to unravel the fundamentals of O-glycan biosynthesis","01/11/2023","31/10/2028","1291729",,"London","Active","http://gtr.ukri.org/projects?ref=EP/X042383/1","60DD7DDA-7E95-46E2-8DE9-0815E0D4472F","240CEBFD-1052-4EAC-88DF-D88A163D61C8","4FC4CBFD-9E7C-4518-BB16-852553236FE1","D54DA751-9C7B-4491-8777-09BAF317644C"
"Horizon Europe Guarantee","10039779","NATIONAL OCEANOGRAPHY CENTRE",,"EU-Funded","Hebden","Mark","","",,,,"","FAIR EArth Sciences &amp; Environment services (FAIR-EASE)","31/08/2022","30/08/2025","223280",,"South East","Active","http://gtr.ukri.org/projects?ref=10039779","80AB7D3D-FA61-47D5-850D-07287D3D5280","240CEBFD-1052-4EAC-88DF-D88A163D61C8","BB4606CA-7AD6-4508-83D3-1F95F196D549","19A31055-11B5-4D9A-945C-08058E69A951"
"Horizon Europe Guarantee","EP/Y023447/1","University of Cambridge","Chemical Engineering and Biotechnology","Fellowship","Asgari","Mehrdad","","http://orcid.org/0000-0002-5427-1610",,,,"","Acquiring chemical intuition into the catalytic properties of UiO-type monolithic frameworks using machine learning techniques","31/03/2023","30/03/2025","200511",,"East of England","Active","http://gtr.ukri.org/projects?ref=EP/Y023447/1","81DA8A0A-290C-42F7-82B5-08CD647A2D3F","240CEBFD-1052-4EAC-88DF-D88A163D61C8","8C59383D-467C-4A3E-AF65-4B3F82FD1E27","92364F67-52A3-40C1-AFA2-1246B7D5DCBD"
"Horizon Europe Guarantee","EP/X037045/1","CRANFIELD UNIVERSITY","School of Water, Energy and Environment","Research Grant","McAdam","Ewan","","",,,,"","Sustainable Transformation and Recovery of Energy and Ammonia using Membrane Crystallisation (STREAM-C)","01/02/2023","30/07/2024","129270",,"East of England","Active","http://gtr.ukri.org/projects?ref=EP/X037045/1","94E327BC-0EA4-4B6F-B183-0715895FEE8F","240CEBFD-1052-4EAC-88DF-D88A163D61C8","99A18C51-F7A2-4CBD-8BCD-BC926C852771","E51D2025-6CD9-4552-8FE8-473F352E742E"
"Horizon Europe Guarantee","10045682","NERC BRITISH ANTARCTIC SURVEY",,"EU-Funded","Ford","Elaina","","",,,,"","Forecast of Actionable Radiation Belt Scenarios","01/01/2023","31/12/2025","162361",,"East of England","Active","http://gtr.ukri.org/projects?ref=10045682","9777E2D5-F5B9-47E4-A60F-0868D6FF265A","240CEBFD-1052-4EAC-88DF-D88A163D61C8","CD9D72B6-BD65-4510-9614-80BF72047FC9","57C948CF-5E0D-4C3D-A250-1D4919050224"
"Horizon Europe Guarantee","10038929","WRG EUROPE LTD",,"EU-Funded","Tuck","Christopher","","",,,,"","FishEUTrust - European integration of new technologies and social-economic solutions for increasing consumer trust and engagement in seafood products","31/05/2022","30/05/2026","314503",,"South West","Active","http://gtr.ukri.org/projects?ref=10038929","90236377-5D7E-42EA-B950-08A4D7D7A5C4","240CEBFD-1052-4EAC-88DF-D88A163D61C8","14635FFC-9253-4F73-BA58-2FA402920348","82D55FFD-A171-4E98-8ACD-1A9DE276D6A3"
"Horizon Europe Guarantee","10038052","EDINBURGH NAPIER UNIVERSITY",,"EU-Funded","Kulpa","Roberto","","",,,,"","RESIST - Fostering Queer Feminist Intersectional Resistances against Transnational Anti-Gender Politics","30/09/2022","29/09/2026","472654",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10038052","A13CA00C-0676-4C14-8564-08B24AF959AA","240CEBFD-1052-4EAC-88DF-D88A163D61C8","9C7F6F79-C23E-4E08-AE3B-EAA0DD1EB3DC","42B94C3B-7B7C-4433-B98B-5128079C7805"
"Horizon Europe Guarantee","EP/X032612/1","University of Leeds","Chemical and Process Engineering","Fellowship","SHARMA","GEETA","","http://orcid.org/0000-0003-3392-0682",,,,"","Q-dot-Glass based Thermoelectric Cooling (Q-Dot-TEC) by Thermal Energy Harvesting","09/01/2023","08/01/2025","204031",,"Yorkshire and The Humber","Active","http://gtr.ukri.org/projects?ref=EP/X032612/1","B99409DC-8DE4-4ACC-8223-08B649EF083F","240CEBFD-1052-4EAC-88DF-D88A163D61C8","CA799973-1F1B-4936-B99A-9970F567FE67","0E37B4E8-1FDE-42DC-B14C-332AE8BF1A82"
"Horizon Europe Guarantee","10103639","THE NATURAL HISTORY MUSEUM",,"EU-Funded","Livermore","Laurence","","",,,,"","DiSSCo Transition: Distributed System of Scientific Collections Transition to ERIC Project","01/12/2023","30/05/2025","177672",,"London","Active","http://gtr.ukri.org/projects?ref=10103639","985E39CD-3361-49A6-87C0-080C5528FE05","240CEBFD-1052-4EAC-88DF-D88A163D61C8","733E67AE-E8C8-4F78-847C-4D35EB9BC72F","6D8A1043-7CDC-48B2-993E-CADB53674C56"
"Horizon Europe Guarantee","10080715","INEUVO LIMITED",,"EU-Funded","Bains","Narinder","","",,,,"","Circular Bioeconomy Business Models owned by Agrocooperatives","31/05/2023","30/05/2026","187829",,"West Midlands","Active","http://gtr.ukri.org/projects?ref=10080715","9B3CC8D9-A1F7-46FC-851F-07329C1C622B","240CEBFD-1052-4EAC-88DF-D88A163D61C8","ACA79B98-4677-4998-97EC-5FA3D1D986E1","C8509688-F956-4F96-B241-7654B05C7E37"
"Horizon Europe Guarantee","10091975","COVENTRY UNIVERSITY",,"EU-Funded","Liguori","Tanya","","",,,,"","Alentejo Green Hydrogen Valley delivering integrated full-chain sustainable hydrogen ecosystem with technical, economic, social and environmental benefits and superior upscaling/replicability (H2tALENT)","01/03/2024","28/02/2029","148957",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10091975","B29099F4-675E-4D7F-81CD-08A643B3737C","240CEBFD-1052-4EAC-88DF-D88A163D61C8","2C7FA3AC-D527-4D62-8FAE-6E6046ED34BB","20262470-5579-4273-950E-9E75E2DF7918"
"Horizon Europe Guarantee","EP/Y036875/1","University of Manchester","Law","Research Grant","Koukiadaki","Aristea","","",,,,"","Classifying and Understanding Remedies in Comparative Labour Law","01/03/2024","28/02/2029","1693131",,"North West","Active","http://gtr.ukri.org/projects?ref=EP/Y036875/1","CAFDBEDE-095C-4BC4-8047-074FA8B12C31","240CEBFD-1052-4EAC-88DF-D88A163D61C8","BDFEBC9A-F2A6-4D58-9440-8482180BEA69","C62641D4-3C0A-40D9-96FF-5E2915480D06"
"Horizon Europe Guarantee","10039890","ASTRAZENECA UK LIMITED",,"EU-Funded","Goundry","William","","",,,,"","101057668 — ETERNAL — HORIZON-HLTH-2021-IND-07","31/08/2022","30/08/2026","705676",,"East of England","Active","http://gtr.ukri.org/projects?ref=10039890","D8E4D7DA-DA2B-462E-8763-06E38E0C1D85","240CEBFD-1052-4EAC-88DF-D88A163D61C8","6AF47C9C-27BB-49E2-917A-685C250508C5","012A17CA-8C2A-4683-AA64-4E6EB4FCF808"
"Horizon Europe Guarantee","10060007","MET OFFICE",,"EU-Funded","Lethem","Dom","","",,,,"","ASPECT","01/01/2023","31/12/2026","1490321",,"South West","Active","http://gtr.ukri.org/projects?ref=10060007","BCA53170-8816-4FE7-9FAA-077868356D4A","240CEBFD-1052-4EAC-88DF-D88A163D61C8","B67E0B99-A01E-42F4-A0AB-CF3B0D40E597","75F3DF74-4AD2-4A74-BC12-72A53086673B"
"Horizon Europe Guarantee","10037820","DE MONTFORT UNIVERSITY",,"EU-Funded","Stahl","Bernd","","",,,,"","Improving Research Ethics Expertise and Competences to Ensure Reliability and Trust in Science","30/09/2022","29/09/2025","140735",,"East Midlands","Active","http://gtr.ukri.org/projects?ref=10037820","BD2BBF9D-20F3-4B53-B8FD-0781D6A7BED9","240CEBFD-1052-4EAC-88DF-D88A163D61C8","EDED3FBA-F599-4E45-A74E-EAA494A2A24D","BEC20509-FC7F-487A-B2DD-3273A809B6C8"
"Horizon Europe Guarantee","10061955","UNIVERSITY OF LEICESTER",,"EU-Funded","Wardle","Trudie","","",,,,"","PRE-ACT Prediction of Radiotherapy side Effects using explainable AI for patient Communication and Treatment modification","30/09/2022","29/09/2027","1602183",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10061955","E2D9F6ED-5419-458F-B00F-06E91FA3AF63","240CEBFD-1052-4EAC-88DF-D88A163D61C8","091A1E65-D010-4B65-B5C1-8E3C22583FB3","ADD87727-685F-4C4E-97BF-858C79975496"
"Horizon Europe Guarantee","EP/Z002990/1","Loughborough University","Materials","Fellowship","Chen","Jinju","","http://orcid.org/0000-0002-9792-6285",,,,"","Unravel the mechanics for bacteria","07/07/2024","06/07/2026","192297",,"East Midlands","Active","http://gtr.ukri.org/projects?ref=EP/Z002990/1","E0A82CD6-E4E9-4937-8D44-0847C5B82264","240CEBFD-1052-4EAC-88DF-D88A163D61C8","E4BC926F-50DE-44EE-AFEB-5A9C41512F4B","DB0FB382-5EC5-4561-A5D8-A27E3C8B8F8C"
"Horizon Europe Guarantee","EP/Z002834/1","Imperial College London","Physics","Fellowship","Ordoñez Lasso","Andres","","http://orcid.org/0000-0001-5274-4413",,,,"","AMPLEPHY - All-optical multi-photon highly enantioselective photochemistry","15/08/2025","14/08/2027","206085",,"London","Active","http://gtr.ukri.org/projects?ref=EP/Z002834/1","E1A6D74D-931B-45A1-9C9D-07EE6B357EC0","240CEBFD-1052-4EAC-88DF-D88A163D61C8","4FC4CBFD-9E7C-4518-BB16-852553236FE1","30B6DD99-0EA6-40C5-BFD0-AC489BD6F3E3"
"Horizon Europe Guarantee","10039251","CARDIFF UNIVERSITY",,"EU-Funded","O'Donovan","Michael","","",,,,"","Gene Environment interactions in Mental health trajectories of Youth","31/05/2022","30/05/2027","547429",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10039251","F16FEC8F-8170-4C95-9F76-074A4ADAE572","240CEBFD-1052-4EAC-88DF-D88A163D61C8","B2ACBF49-D3F4-422C-B86D-08E99112DBF1","DA112C12-56AA-49DF-AB1B-2A0DA82AE3B7"
"Horizon Europe Guarantee","10055216","UNIVERSITY OF GLASGOW",,"EU-Funded","Clog","Matthieu","","",,,,"","isoMET - Metrology for European Emissions Verification on Methane Isotopes","30/09/2022","29/09/2025","63044",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10055216","E7234451-DFB9-4747-B653-08FCED8B76DB","240CEBFD-1052-4EAC-88DF-D88A163D61C8","3C26DF17-881E-4E2A-B8D9-7499CE0F79C1","11C14AB7-CE6B-406D-B3F7-21881F2943B6"
"Horizon Europe Guarantee","10080634","ROCKWELL COLLINS UK LIMITED",,"EU-Funded","Mobsby","Dan","","",,,,"","atm-uspacE iNterface and airSpace reconfigURation sErvice","31/05/2023","30/05/2026","353608",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10080634","19EF712C-68A3-4D44-A24F-09541C10167C","240CEBFD-1052-4EAC-88DF-D88A163D61C8","86942534-F0D5-4335-B3C3-ADF5410576B4","A46A7BBF-5891-474D-B390-616DD02A6ADF"
"Horizon Europe Guarantee","10123065","BRUNEL UNIVERSITY LONDON",,"EU-Funded","Amirth Jayasree","Nithin","","",,,,"","Eolian: Bio-based, repairable and recyclable vitrimer composites and advanced sensors for highly reliable and sustainable wind blades","31/05/2024","30/11/2027","295246",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10123065","0A61A799-E2D0-41CF-A72F-0A1F5F169C6D","240CEBFD-1052-4EAC-88DF-D88A163D61C8","4F273F3F-9009-467F-B852-F7BB4866DF68","B49BFAA3-B44C-4D3C-9614-602F4B96ECC0"
"Horizon Europe Guarantee","EP/Y03211X/1","St George's, University of London","Molecular & Clinical Sci Research Inst","Research Grant","Saadoun","Samira","","http://orcid.org/0000-0002-5480-5678",,,,"","European training network for developing smart neuromonitoring solutions to support precision medicine in acute central nervous injury","01/12/2023","30/11/2027","260676",,"London","Active","http://gtr.ukri.org/projects?ref=EP/Y03211X/1","23C2ACC8-4430-45C8-A10E-0A4618F7FBC5","240CEBFD-1052-4EAC-88DF-D88A163D61C8","C78E68EB-0800-4234-B0C5-D0CF8EDDBDEF","4803DCF5-24F3-4FAC-9FB3-A28980B2AA61"
"Horizon Europe Guarantee","EP/Y031350/1","University of Cambridge","Linguistics","Research Grant","Korhonen","Anna","","",,,,"","Towards Globally Equitable Language Technologies (EQUATE)","31/08/2023","30/08/2028","2116218",,"East of England","Active","http://gtr.ukri.org/projects?ref=EP/Y031350/1","379F3B74-8451-49FD-9A74-09F962D80480","240CEBFD-1052-4EAC-88DF-D88A163D61C8","8C59383D-467C-4A3E-AF65-4B3F82FD1E27","C67FCBC7-6FA0-42B0-930A-6308E3A0E0FB"
"Horizon Europe Guarantee","10077447","ABACUS AGRICULTURE LIMITED",,"EU-Funded","Knight","Ian","","",,,,"","Climate Smart Advisors","31/03/2023","31/03/2030","318157",,"South East","Active","http://gtr.ukri.org/projects?ref=10077447","15A7ED51-FC1A-406E-800B-0B00169BA0AE","240CEBFD-1052-4EAC-88DF-D88A163D61C8","50916D76-EAB0-4C56-BDF0-AB25B57127A6","CFE9C52A-9481-470F-A1F7-6FE6045B156C"
"Horizon Europe Guarantee","10087488","UNIVERSITY OF LEEDS",,"EU-Funded","Dunning","Keri","","",,,,"","Academics4Rail: Building a community of railway scientific researchers and academia for ERJU and enabling a network of PhDs (academia teaming with industry)","31/08/2023","28/02/2027","106397",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10087488","4BA60F35-D3FD-4048-B62F-0A351E5DE3AF","240CEBFD-1052-4EAC-88DF-D88A163D61C8","38CF3AB0-B06C-4A19-ACD0-386A7C74160F","1234746C-0B5D-4CD0-AAFE-543056B28DAF"
"Horizon Europe Guarantee","10105114","EDINBURGH WORLD HERITAGE TRUST",,"EU-Funded","Grandgirard","Yann","","",,,,"","An integrated typology-based approach to guide the future development of European historic buildings towards a clean energy transition (FuturHist)","01/01/2024","31/12/2027","304700",,"Scotland","Active","http://gtr.ukri.org/projects?ref=10105114","3B455E93-B6AC-4255-91D5-09B349C1B515","240CEBFD-1052-4EAC-88DF-D88A163D61C8","3EB5BC3E-5938-4917-991D-4DEB004D28C0","801B3A45-0FCC-4DBB-AD09-61FA61B75469"
"Horizon Europe Guarantee","EP/Y023684/1","Aston University","College of Health and Life Sciences","Research Grant","Bill","Roslyn","","http://orcid.org/0000-0003-1331-0852",,,,"","FORTIFY - From Molecular Physiology to Biophysics of the Glymphatic System: a Regulatory Role for Aquaporin-4","01/01/2024","31/12/2028","1842868",,"West Midlands","Active","http://gtr.ukri.org/projects?ref=EP/Y023684/1","5F91F942-B1D5-4D66-A060-0A483BB77457","240CEBFD-1052-4EAC-88DF-D88A163D61C8","FD0E2995-B677-4BE0-BA69-BDF78D816C06","E9768262-D363-41CC-8806-37F32E28E65B"
"Horizon Europe Guarantee","10049510","SHEFFIELD HALLAM UNIVERSITY",,"EU-Funded","Akhgar","Babak","","",,,,"","Holistic framework for the MatUrity evaLuaTIon of ReAdiness level for security TEchnologies (MultiRATE)","01/12/2022","30/05/2025","94799",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10049510","6319F921-1373-4CE5-9A39-0B198468553C","240CEBFD-1052-4EAC-88DF-D88A163D61C8","5F8915AC-8108-45EC-817D-E0123EFD9E9E","877B75B5-46D0-401D-8905-8AE2DE5F1251"
"Horizon Europe Guarantee","10100967","UNIVERSITY OF NOTTINGHAM",,"EU-Funded","Ghaemmaghami","Amir","","",,,,"","Toxicology-testing platform integrating immunocompetent in vitro/ex vivo modules with real-time sensing and machine learning based in silico models for life cycle assessment and SSbD","01/01/2024","31/12/2027","719159",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10100967","7D5D663C-B886-42FA-AB9D-0A171F6E72A2","240CEBFD-1052-4EAC-88DF-D88A163D61C8","2EBCC169-13F8-4E3A-B92F-95BE8AC88DF6","4F2D50B8-2556-4001-B4F5-4207E07FE471"
"Horizon Europe Guarantee","10101978","UNIVERSITY OF BIRMINGHAM",,"EU-Funded","Al-Sagheer","Yousif","","",,,,"","HyAcademy.EU: The European Hydrogen Academy","01/01/2024","29/06/2028","398001",,"Unknown","Active","http://gtr.ukri.org/projects?ref=10101978","2C4E0505-4508-44DC-B1D1-14AF0EEC7958","240CEBFD-1052-4EAC-88DF-D88A163D61C8","47AC5C0C-6553-4E0E-B591-65899B6059E4","45A58F41-F45E-4F55-AD07-3463214BE023"
